Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Amazon,1185732,11-19-2021,Northeast,Maine,Portland,Women's Street Footwear,43.00,63.00,2709.00,1490.00,0.55,Online
Amazon,1185732,11-20-2021,Northeast,Maine,Portland,Women's Athletic Footwear,43.00,44.00,1892.00,776.00,0.41,Online
Amazon,1185732,11-21-2021,Northeast,Maine,Portland,Men's Apparel,53.00,60.00,3180.00,1208.00,0.38,Online
Amazon,1185732,12-20-2021,Northeast,Maine,Portland,Women's Apparel,58.00,113.00,6554.00,3539.00,0.54,Online
Amazon,1185732,12-21-2021,Northeast,Maine,Portland,Men's Street Footwear,50.00,147.00,7350.00,3381.00,0.46,Online
Amazon,1185732,12-22-2021,Northeast,Maine,Portland,Men's Athletic Footwear,49.00,90.00,4410.00,2073.00,0.47,Online
Amazon,1185732,12-23-2021,Northeast,Maine,Portland,Women's Street Footwear,41.00,68.00,2788.00,1394.00,0.50,Online
Amazon,1185732,12-24-2021,Northeast,Maine,Portland,Women's Athletic Footwear,41.00,51.00,2091.00,857.00,0.41,Online
Amazon,1185732,12-25-2021,Northeast,Maine,Portland,Men's Apparel,54.00,41.00,2214.00,819.00,0.37,Online
Amazon,1185732,12-26-2021,Northeast,Maine,Portland,Women's Apparel,54.00,91.00,4914.00,2654.00,0.54,Online
Amazon,1185732,12-27-2021,Northeast,Maine,Portland,Men's Street Footwear,53.00,122.00,6466.00,3104.00,0.48,Online
Amazon,1185732,12-28-2021,Northeast,Maine,Portland,Men's Athletic Footwear,46.00,70.00,3220.00,1513.00,0.47,Online
Amazon,1185732,12-29-2021,Northeast,Maine,Portland,Women's Street Footwear,41.00,38.00,1558.00,857.00,0.55,Online
Amazon,1185732,12-30-2021,Northeast,Maine,Portland,Women's Athletic Footwear,42.00,36.00,1512.00,680.00,0.45,Online
Amazon,1185732,12-31-2021,Northeast,Maine,Portland,Men's Apparel,52.00,36.00,1872.00,693.00,0.37,Online
Amazon,1185732,9-17-2021,Northeast,Maine,Portland,Women's Apparel,57.00,59.00,3363.00,1749.00,0.52,Online
Amazon,1185732,10-19-2021,Northeast,Maine,Portland,Men's Street Footwear,55.00,120.00,6600.00,3300.00,0.50,Online
Amazon,1185732,10-19-2021,Northeast,Maine,Portland,Men's Athletic Footwear,54.00,59.00,3186.00,1561.00,0.49,Online
Amazon,1185732,10-19-2021,Northeast,Maine,Portland,Women's Street Footwear,52.00,31.00,1612.00,887.00,0.55,Online
Amazon,1185732,10-19-2021,Northeast,Maine,Portland,Women's Athletic Footwear,50.00,26.00,1300.00,520.00,0.40,Online
Amazon,1185732,10-19-2021,Northeast,Maine,Portland,Men's Apparel,61.00,27.00,1647.00,626.00,0.38,Online
Amazon,1185732,10-19-2021,Northeast,Maine,Portland,Women's Apparel,68.00,56.00,3808.00,2018.00,0.53,Online
Amazon,1185732,11-18-2021,Northeast,Maine,Portland,Men's Street Footwear,62.00,98.00,6076.00,2977.00,0.49,Online
Amazon,1185732,11-18-2021,Northeast,Maine,Portland,Men's Athletic Footwear,52.00,52.00,2704.00,1352.00,0.50,Online
Amazon,1185732,11-18-2021,Northeast,Maine,Portland,Women's Street Footwear,52.00,55.00,2860.00,1487.00,0.52,Online
Amazon,1185732,11-18-2021,Northeast,Maine,Portland,Women's Athletic Footwear,54.00,46.00,2484.00,1068.00,0.43,Online
Amazon,1185732,11-18-2021,Northeast,Maine,Portland,Men's Apparel,60.00,41.00,2460.00,886.00,0.36,Online
Amazon,1185732,11-18-2021,Northeast,Maine,Portland,Women's Apparel,67.00,63.00,4221.00,2279.00,0.54,Online
Amazon,1185732,12-17-2021,Northeast,Maine,Portland,Men's Street Footwear,62.00,138.00,8556.00,4107.00,0.48,Online
Amazon,1185732,12-17-2021,Northeast,Maine,Portland,Men's Athletic Footwear,53.00,74.00,3922.00,1961.00,0.50,Online
Amazon,1185732,12-17-2021,Northeast,Maine,Portland,Women's Street Footwear,52.00,68.00,3536.00,1768.00,0.50,Online
Amazon,1185732,12-17-2021,Northeast,Maine,Portland,Women's Athletic Footwear,52.00,50.00,2600.00,1118.00,0.43,Online
Amazon,1185732,12-17-2021,Northeast,Maine,Portland,Men's Apparel,60.00,54.00,3240.00,1166.00,0.36,Online
Amazon,1185732,12-17-2021,Northeast,Maine,Portland,Women's Apparel,69.00,75.00,5175.00,2743.00,0.53,Online
West Gear,1128299,10-1-2021,Northeast,Maine,Portland,Men's Street Footwear,33.00,98.00,3234.00,1132.00,0.35,Online
West Gear,1128299,10-1-2021,Northeast,Maine,Portland,Men's Athletic Footwear,41.00,109.00,4469.00,1475.00,0.33,Online
West Gear,1128299,10-1-2021,Northeast,Maine,Portland,Women's Street Footwear,43.00,101.00,4343.00,1737.00,0.40,Online
West Gear,1128299,10-1-2021,Northeast,Maine,Portland,Women's Athletic Footwear,43.00,59.00,2537.00,989.00,0.39,Online
Amazon,1185732,1-24-2021,West,Alaska,Anchorage,Women's Apparel,52.00,84.00,4368.00,1791.00,0.41,Online
Amazon,1185732,2-22-2021,West,Alaska,Anchorage,Men's Street Footwear,51.00,173.00,8823.00,4147.00,0.47,Online
Amazon,1185732,2-22-2021,West,Alaska,Anchorage,Men's Athletic Footwear,53.00,65.00,3445.00,1654.00,0.48,Online
Amazon,1185732,2-22-2021,West,Alaska,Anchorage,Women's Street Footwear,43.00,77.00,3311.00,1225.00,0.37,Online
Amazon,1185732,2-22-2021,West,Alaska,Anchorage,Women's Athletic Footwear,49.00,46.00,2254.00,879.00,0.39,Online
Amazon,1185732,2-22-2021,West,Alaska,Anchorage,Men's Apparel,60.00,75.00,4500.00,1710.00,0.38,Online
Amazon,1185732,2-22-2021,West,Alaska,Anchorage,Women's Apparel,52.00,102.00,5304.00,2334.00,0.44,Online
Amazon,1185732,3-20-2021,West,Alaska,Anchorage,Men's Street Footwear,53.00,153.00,8109.00,3973.00,0.49,Online
Amazon,1185732,3-20-2021,West,Alaska,Anchorage,Men's Athletic Footwear,52.00,65.00,3380.00,1690.00,0.50,Online
Amazon,1185732,3-20-2021,West,Alaska,Anchorage,Women's Street Footwear,41.00,69.00,2829.00,1047.00,0.37,Online
Amazon,1185732,3-20-2021,West,Alaska,Anchorage,Women's Athletic Footwear,49.00,36.00,1764.00,670.00,0.38,Online
Amazon,1185732,3-20-2021,West,Alaska,Anchorage,Men's Apparel,64.00,53.00,3392.00,1323.00,0.39,Online
Amazon,1185732,3-20-2021,West,Alaska,Anchorage,Women's Apparel,53.00,72.00,3816.00,1526.00,0.40,Online
Amazon,1185732,4-21-2021,West,Alaska,Anchorage,Men's Street Footwear,54.00,131.00,7074.00,3254.00,0.46,Online
Amazon,1185732,4-21-2021,West,Alaska,Anchorage,Men's Athletic Footwear,50.00,61.00,3050.00,1525.00,0.50,Online
Amazon,1185732,4-21-2021,West,Alaska,Anchorage,Women's Street Footwear,44.00,61.00,2684.00,1074.00,0.40,Online
Amazon,1185732,4-21-2021,West,Alaska,Anchorage,Women's Athletic Footwear,47.00,44.00,2068.00,765.00,0.37,Online
Amazon,1185732,4-21-2021,West,Alaska,Anchorage,Men's Apparel,56.00,41.00,2296.00,850.00,0.37,Online
Amazon,1185732,4-21-2021,West,Alaska,Anchorage,Women's Apparel,49.00,84.00,4116.00,1811.00,0.44,Online
Amazon,1185732,5-20-2021,West,Alaska,Anchorage,Men's Street Footwear,59.00,160.00,9440.00,4720.00,0.50,Online
Amazon,1185732,5-20-2021,West,Alaska,Anchorage,Men's Athletic Footwear,56.00,72.00,4032.00,1814.00,0.45,Online
Amazon,1185732,5-20-2021,West,Alaska,Anchorage,Women's Street Footwear,53.00,84.00,4452.00,1781.00,0.40,Online
Amazon,1185732,5-20-2021,West,Alaska,Anchorage,Women's Athletic Footwear,51.00,63.00,3213.00,1221.00,0.38,Online
Amazon,1185732,5-20-2021,West,Alaska,Anchorage,Men's Apparel,62.00,69.00,4278.00,1626.00,0.38,Online
Amazon,1185732,5-20-2021,West,Alaska,Anchorage,Women's Apparel,67.00,100.00,6700.00,2747.00,0.41,Online
Amazon,1185732,6-22-2021,West,Alaska,Anchorage,Men's Street Footwear,59.00,189.00,11151.00,5129.00,0.46,Online
Amazon,1185732,6-22-2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.00,112.00,6160.00,3080.00,0.50,Online
Amazon,1185732,6-22-2021,West,Alaska,Anchorage,Women's Street Footwear,53.00,81.00,4293.00,1545.00,0.36,Online
Amazon,1185732,6-22-2021,West,Alaska,Anchorage,Women's Athletic Footwear,53.00,90.00,4770.00,1717.00,0.36,Online
Amazon,1185732,6-22-2021,West,Alaska,Anchorage,Men's Apparel,60.00,84.00,5040.00,1814.00,0.36,Online
Amazon,1185732,6-22-2021,West,Alaska,Anchorage,Women's Apparel,67.00,126.00,8442.00,3546.00,0.42,Online
Amazon,1185732,7-20-2021,West,Alaska,Anchorage,Men's Street Footwear,63.00,182.00,11466.00,5274.00,0.46,Online
Amazon,1185732,7-20-2021,West,Alaska,Anchorage,Men's Athletic Footwear,59.00,111.00,6549.00,3078.00,0.47,Online
Amazon,1185732,7-20-2021,West,Alaska,Anchorage,Women's Street Footwear,53.00,102.00,5406.00,1946.00,0.36,Online
Amazon,1185732,7-20-2021,West,Alaska,Anchorage,Women's Athletic Footwear,51.00,75.00,3825.00,1454.00,0.38,Online
Amazon,1185732,7-20-2021,West,Alaska,Anchorage,Men's Apparel,61.00,91.00,5551.00,2165.00,0.39,Online
Amazon,1185732,7-20-2021,West,Alaska,Anchorage,Women's Apparel,67.00,130.00,8710.00,3920.00,0.45,Online
Amazon,1185732,8-21-2021,West,Alaska,Anchorage,Men's Street Footwear,59.00,163.00,9617.00,4328.00,0.45,Online
Amazon,1185732,8-21-2021,West,Alaska,Anchorage,Men's Athletic Footwear,56.00,106.00,5936.00,2671.00,0.45,Online
Amazon,1185732,8-21-2021,West,Alaska,Anchorage,Women's Street Footwear,54.00,102.00,5508.00,1983.00,0.36,Online
Amazon,1185732,8-21-2021,West,Alaska,Anchorage,Women's Athletic Footwear,53.00,68.00,3604.00,1442.00,0.40,Online
Amazon,1185732,8-21-2021,West,Alaska,Anchorage,Men's Apparel,62.00,65.00,4030.00,1531.00,0.38,Online
Amazon,1185732,8-21-2021,West,Alaska,Anchorage,Women's Apparel,67.00,104.00,6968.00,2927.00,0.42,Online
Amazon,1185732,9-20-2021,West,Alaska,Anchorage,Men's Street Footwear,64.00,131.00,8384.00,4024.00,0.48,Online
Amazon,1185732,9-20-2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.00,91.00,5005.00,2402.00,0.48,Online
Amazon,1185732,9-20-2021,West,Alaska,Anchorage,Women's Street Footwear,50.00,59.00,2950.00,1121.00,0.38,Online
Amazon,1185732,9-20-2021,West,Alaska,Anchorage,Women's Athletic Footwear,50.00,56.00,2800.00,1092.00,0.39,Online
Amazon,1185732,9-20-2021,West,Alaska,Anchorage,Men's Apparel,62.00,60.00,3720.00,1488.00,0.40,Online
Amazon,1185732,9-20-2021,West,Alaska,Anchorage,Women's Apparel,64.00,84.00,5376.00,2204.00,0.41,Online
Amazon,1185732,10-22-2021,West,Alaska,Anchorage,Men's Street Footwear,68.00,113.00,7684.00,3611.00,0.47,Online
Amazon,1185732,10-22-2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.00,77.00,4620.00,2218.00,0.48,Online
Amazon,1185732,10-22-2021,West,Alaska,Anchorage,Women's Street Footwear,59.00,46.00,2714.00,1086.00,0.40,Online
Amazon,1185732,10-22-2021,West,Alaska,Anchorage,Women's Athletic Footwear,59.00,42.00,2478.00,892.00,0.36,Online
Amazon,1185732,10-22-2021,West,Alaska,Anchorage,Men's Apparel,71.00,44.00,3124.00,1093.00,0.35,Online
Amazon,1185732,10-22-2021,West,Alaska,Anchorage,Women's Apparel,73.00,83.00,6059.00,2424.00,0.40,Online
Amazon,1185732,11-21-2021,West,Alaska,Anchorage,Men's Street Footwear,68.00,123.00,8364.00,4015.00,0.48,Online
Amazon,1185732,11-21-2021,West,Alaska,Anchorage,Men's Athletic Footwear,59.00,81.00,4779.00,2198.00,0.46,Online
Amazon,1185732,11-21-2021,West,Alaska,Anchorage,Women's Street Footwear,59.00,93.00,5487.00,2140.00,0.39,Online
Amazon,1185732,11-21-2021,West,Alaska,Anchorage,Women's Athletic Footwear,62.00,90.00,5580.00,2120.00,0.38,Online
Amazon,1185732,11-21-2021,West,Alaska,Anchorage,Men's Apparel,69.00,83.00,5727.00,2004.00,0.35,Online
Amazon,1185732,11-21-2021,West,Alaska,Anchorage,Women's Apparel,74.00,101.00,7474.00,3139.00,0.42,Online
Amazon,1185732,12-20-2021,West,Alaska,Anchorage,Men's Street Footwear,69.00,174.00,12006.00,5643.00,0.47,Online
Amazon,1185732,12-20-2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.00,112.00,6720.00,3158.00,0.47,Online
Foot Locker,1128299,10-1-2021,West,Alaska,Anchorage,Men's Street Footwear,33.00,109.00,3597.00,1367.00,0.38,Online
Foot Locker,1128299,10-1-2021,West,Alaska,Anchorage,Men's Athletic Footwear,43.00,109.00,4687.00,1547.00,0.33,Online
Foot Locker,1128299,10-1-2021,West,Alaska,Anchorage,Women's Street Footwear,41.00,113.00,4633.00,1668.00,0.36,Online
Foot Locker,1128299,10-1-2021,West,Alaska,Anchorage,Women's Athletic Footwear,43.00,56.00,2408.00,843.00,0.35,Online
Foot Locker,1128299,10-1-2021,West,Alaska,Anchorage,Men's Apparel,46.00,46.00,2116.00,635.00,0.30,Online
Foot Locker,1128299,10-1-2021,West,Alaska,Anchorage,Women's Apparel,42.00,123.00,5166.00,2790.00,0.54,Online
Foot Locker,1128299,10-2-2021,West,Alaska,Anchorage,Men's Street Footwear,33.00,143.00,4719.00,1699.00,0.36,Online
Foot Locker,1128299,10-2-2021,West,Alaska,Anchorage,Men's Athletic Footwear,42.00,98.00,4116.00,1317.00,0.32,Online
Foot Locker,1128299,10-2-2021,West,Alaska,Anchorage,Women's Street Footwear,44.00,94.00,4136.00,1489.00,0.36,Online
Foot Locker,1128299,10-2-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,41.00,56.00,2296.00,895.00,0.39,Online
Foot Locker,1128299,10-2-2021,West,Hawaii,Honolulu,Men's Apparel,47.00,38.00,1786.00,536.00,0.30,Online
Foot Locker,1128299,10-2-2021,West,Hawaii,Honolulu,Women's Apparel,44.00,102.00,4488.00,2468.00,0.55,Online
Foot Locker,1128299,9-3-2021,West,Hawaii,Honolulu,Men's Street Footwear,44.00,135.00,5940.00,2376.00,0.40,Online
Foot Locker,1128299,9-3-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,54.00,91.00,4914.00,1523.00,0.31,Online
Foot Locker,1128299,9-3-2021,West,Hawaii,Honolulu,Women's Street Footwear,57.00,101.00,5757.00,2245.00,0.39,Online
Foot Locker,1128299,9-3-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,52.00,69.00,3588.00,1292.00,0.36,Online
Foot Locker,1128299,9-3-2021,West,Hawaii,Honolulu,Men's Apparel,55.00,36.00,1980.00,515.00,0.26,Online
Foot Locker,1128299,9-3-2021,West,Hawaii,Honolulu,Women's Apparel,50.00,85.00,4250.00,2338.00,0.55,Online
Foot Locker,1128299,10-4-2021,West,Hawaii,Honolulu,Men's Street Footwear,59.00,130.00,7670.00,2761.00,0.36,Online
Foot Locker,1128299,10-4-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,61.00,81.00,4941.00,1729.00,0.35,Online
Foot Locker,1128299,10-4-2021,West,Hawaii,Honolulu,Women's Street Footwear,60.00,91.00,5460.00,2075.00,0.38,Online
Foot Locker,1128299,10-4-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,48.00,73.00,3504.00,1226.00,0.35,Online
Foot Locker,1128299,10-4-2021,West,Hawaii,Honolulu,Men's Apparel,52.00,42.00,2184.00,590.00,0.27,Online
Foot Locker,1128299,10-4-2021,West,Hawaii,Honolulu,Women's Apparel,66.00,94.00,6204.00,3102.00,0.50,Online
Foot Locker,1128299,11-5-2021,West,Hawaii,Honolulu,Men's Street Footwear,51.00,158.00,8058.00,2981.00,0.37,Online
Foot Locker,1128299,11-5-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,58.00,98.00,5684.00,1876.00,0.33,Online
Foot Locker,1128299,11-5-2021,West,Hawaii,Honolulu,Women's Street Footwear,56.00,98.00,5488.00,2195.00,0.40,Online
Foot Locker,1128299,11-5-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,52.00,80.00,4160.00,1664.00,0.40,Online
Foot Locker,1128299,11-5-2021,West,Hawaii,Honolulu,Men's Apparel,55.00,46.00,2530.00,708.00,0.28,Online
Foot Locker,1128299,11-5-2021,West,Hawaii,Honolulu,Women's Apparel,69.00,143.00,9867.00,5427.00,0.55,Online
Foot Locker,1128299,10-6-2021,West,Hawaii,Honolulu,Men's Street Footwear,67.00,210.00,14070.00,5628.00,0.40,Online
Foot Locker,1128299,10-6-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,72.00,156.00,11232.00,3482.00,0.31,Online
Foot Locker,1128299,10-6-2021,West,Hawaii,Honolulu,Women's Street Footwear,71.00,180.00,12780.00,4601.00,0.36,Online
Foot Locker,1128299,10-6-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,74.00,133.00,9842.00,3740.00,0.38,Online
Foot Locker,1128299,10-6-2021,West,Hawaii,Honolulu,Men's Apparel,83.00,88.00,7304.00,2191.00,0.30,Online
Foot Locker,1128299,10-6-2021,West,Hawaii,Honolulu,Women's Apparel,97.00,169.00,16393.00,8524.00,0.52,Online
Foot Locker,1128299,9-7-2021,West,Hawaii,Honolulu,Men's Street Footwear,74.00,208.00,15392.00,5695.00,0.37,Online
Foot Locker,1128299,9-7-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,81.00,182.00,14742.00,5012.00,0.34,Online
Foot Locker,1128299,9-7-2021,West,Hawaii,Honolulu,Women's Street Footwear,79.00,150.00,11850.00,4266.00,0.36,Online
Foot Locker,1128299,9-7-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,73.00,130.00,9490.00,3796.00,0.40,Online
Foot Locker,1128299,9-7-2021,West,Hawaii,Honolulu,Men's Apparel,80.00,149.00,11920.00,3576.00,0.30,Online
Foot Locker,1128299,9-7-2021,West,Hawaii,Honolulu,Women's Apparel,96.00,154.00,14784.00,7688.00,0.52,Online
Foot Locker,1128299,10-8-2021,West,Hawaii,Honolulu,Men's Street Footwear,79.00,210.00,16590.00,6138.00,0.37,Online
Foot Locker,1128299,10-8-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,71.00,218.00,15478.00,5263.00,0.34,Online
Foot Locker,1128299,10-8-2021,West,Hawaii,Honolulu,Women's Street Footwear,64.00,162.00,10368.00,4044.00,0.39,Online
Foot Locker,1128299,10-8-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,67.00,142.00,9514.00,3615.00,0.38,Online
Walmart,1128299,10-8-2021,West,Hawaii,Honolulu,Men's Apparel,69.00,147.00,10143.00,2739.00,0.27,Online
Walmart,1128299,10-8-2021,West,Hawaii,Honolulu,Women's Apparel,72.00,88.00,6336.00,3358.00,0.53,Online
Walmart,1128299,11-9-2021,West,Hawaii,Honolulu,Men's Street Footwear,62.00,149.00,9238.00,3326.00,0.36,Online
Walmart,1128299,11-9-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,69.00,149.00,10281.00,3393.00,0.33,Online
Walmart,1128299,11-9-2021,West,Hawaii,Honolulu,Women's Street Footwear,64.00,105.00,6720.00,2621.00,0.39,Online
Walmart,1128299,11-9-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,62.00,85.00,5270.00,2108.00,0.40,Online
Walmart,1128299,11-9-2021,West,Hawaii,Honolulu,Men's Apparel,71.00,91.00,6461.00,1938.00,0.30,Online
Walmart,1128299,11-9-2021,West,Hawaii,Honolulu,Women's Apparel,56.00,105.00,5880.00,3116.00,0.53,Online
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Men's Street Footwear,52.00,124.00,6448.00,2579.00,0.40,Online
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,61.00,138.00,8418.00,2525.00,0.30,Online
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Women's Street Footwear,56.00,87.00,4872.00,1705.00,0.35,Online
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50.00,83.00,4150.00,1536.00,0.37,Online
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Men's Apparel,63.00,70.00,4410.00,1235.00,0.28,Online
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Women's Apparel,64.00,75.00,4800.00,2448.00,0.51,Online
Walmart,1128299,10-11-2021,West,Hawaii,Honolulu,Men's Street Footwear,51.00,158.00,8058.00,2981.00,0.37,Online
Walmart,1128299,10-11-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,56.00,168.00,9408.00,3011.00,0.32,Online
Walmart,1128299,10-11-2021,West,Hawaii,Honolulu,Women's Street Footwear,50.00,123.00,6150.00,2460.00,0.40,Online
Walmart,1128299,10-11-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,60.00,104.00,6240.00,2434.00,0.39,Online
Walmart,1128299,10-11-2021,West,Hawaii,Honolulu,Men's Apparel,83.00,113.00,9379.00,2814.00,0.30,Online
Walmart,1128299,10-11-2021,West,Hawaii,Honolulu,Women's Apparel,82.00,140.00,11480.00,5970.00,0.52,Online
Walmart,1128299,9-12-2021,West,Hawaii,Honolulu,Men's Street Footwear,68.00,189.00,12852.00,5141.00,0.40,Online
Walmart,1128299,9-12-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,77.00,182.00,14014.00,4204.00,0.30,Online
Sports Direct,1128299,9-12-2021,West,Hawaii,Honolulu,Women's Street Footwear,74.00,135.00,9990.00,3497.00,0.35,Online
Sports Direct,1128299,9-12-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,73.00,145.00,10585.00,3705.00,0.35,Online
Sports Direct,1128299,9-12-2021,West,Hawaii,Honolulu,Men's Apparel,84.00,128.00,10752.00,2796.00,0.26,Online
Sports Direct,1128299,9-12-2021,West,Hawaii,Honolulu,Women's Apparel,89.00,142.00,12638.00,6319.00,0.50,Online
Sports Direct,1128299,1-17-2021,West,Hawaii,Honolulu,Men's Street Footwear,38.00,115.00,4370.00,1879.00,0.43,Online
Sports Direct,1128299,1-17-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,48.00,123.00,5904.00,2066.00,0.35,Online
Sports Direct,1128299,1-17-2021,West,Hawaii,Honolulu,Women's Street Footwear,45.00,123.00,5535.00,2269.00,0.41,Online
Sports Direct,1128299,1-17-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,47.00,77.00,3619.00,1629.00,0.45,Online
Sports Direct,1128299,1-17-2021,West,Hawaii,Honolulu,Men's Apparel,54.00,68.00,3672.00,1102.00,0.30,Online
Sports Direct,1128299,1-17-2021,West,Hawaii,Honolulu,Women's Apparel,49.00,124.00,6076.00,3585.00,0.59,Online
Sports Direct,1128299,2-17-2021,West,Hawaii,Honolulu,Men's Street Footwear,36.00,137.00,4932.00,2071.00,0.42,Online
Sports Direct,1128299,2-17-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,49.00,111.00,5439.00,1904.00,0.35,Online
Sports Direct,1128299,2-17-2021,West,Hawaii,Honolulu,Women's Street Footwear,49.00,111.00,5439.00,2176.00,0.40,Online
Sports Direct,1128299,2-17-2021,Southeast,Florida,Orlando,Women's Athletic Footwear,45.00,74.00,3330.00,1465.00,0.44,Online
Sports Direct,1128299,2-17-2021,Southeast,Florida,Orlando,Men's Apparel,52.00,60.00,3120.00,998.00,0.32,Online
Sports Direct,1128299,2-17-2021,Southeast,Florida,Orlando,Women's Apparel,47.00,108.00,5076.00,2944.00,0.58,Online
